row_index,split,group_id,group_key_sha256,source,target_class,has_efficiency,has_particle_size,has_zeta_potential,has_pdi,has_encapsulation,has_toxicity
531,test,G005,fa2869c6dfd91831aef67188d68ad922aca65f6bf8afba4e2066a340acfdf85f,LNP_Atlas,other,False,True,False,True,True,False
538,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
539,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
553,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
563,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
564,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
570,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
572,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
580,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
585,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
591,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
595,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
598,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
606,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
617,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
626,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
632,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
649,test,G013,ad168db821a4228d03d7128deef149673cc5b320890c4567db9b9f234ef1bc2a,LNP_Atlas,liver,False,True,True,True,False,False
658,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
670,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
671,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
677,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
771,test,G017,8a3c454b65700e6c0bc9bcd07ec750a2dfb156eb5f82f5877e6baedf29e79cf6,LNP_Atlas,other,False,True,False,True,True,True
772,test,G017,8a3c454b65700e6c0bc9bcd07ec750a2dfb156eb5f82f5877e6baedf29e79cf6,LNP_Atlas,other,False,True,False,True,True,True
773,test,G017,8a3c454b65700e6c0bc9bcd07ec750a2dfb156eb5f82f5877e6baedf29e79cf6,LNP_Atlas,other,False,True,False,True,True,True
774,test,G017,8a3c454b65700e6c0bc9bcd07ec750a2dfb156eb5f82f5877e6baedf29e79cf6,LNP_Atlas,other,False,False,False,False,True,True
